% format temperature_at(location, temperature, yyyy, mm, dd, h).

temperature_at_at_100m(gorizia, 285, 2019,4,2,8).
temperature_at_at_100m(trieste, 286, 2019,4,2,8).
temperature_at_at_100m(gemona_stolvizza, 286, 2019,4,2,8).
temperature_at_at_100m(pordenone, 285, 2019,4,2,8).
temperature_at_at_100m(sappada_forni_villa, 286, 2019,4,2,9).
temperature_at_at_100m(pontebba_tarvisio, 294, 2019,4,2,9).
temperature_at_at_100m(lignano_grado, 286, 2019,4,2,9).
temperature_at_at_100m(barcis, 285, 2019,4,2,9).
temperature_at_at_100m(udine_palmanova, 279, 2019,4,2,9).
temperature_at_at_100m(gorizia, 280, 2019,4,2,9).
temperature_at_at_100m(trieste, 280, 2019,4,2,9).
temperature_at_at_100m(gemona_stolvizza, 285, 2019,4,2,9).
temperature_at_at_100m(pordenone, 281, 2019,4,2,9).
temperature_at_at_100m(sappada_forni_villa, 289, 2019,4,2,10).
temperature_at_at_100m(pontebba_tarvisio, 293, 2019,4,2,10).
temperature_at_at_100m(lignano_grado, 285, 2019,4,2,10).
temperature_at_at_100m(barcis, 286, 2019,4,2,10).
temperature_at_at_100m(udine_palmanova, 278, 2019,4,2,10).
temperature_at_at_100m(gorizia, 279, 2019,4,2,10).
temperature_at_at_100m(trieste, 280, 2019,4,2,10).
temperature_at_at_100m(gemona_stolvizza, 285, 2019,4,2,10).
temperature_at_at_100m(pordenone, 279, 2019,4,2,10).
temperature_at_at_100m(sappada_forni_villa, 292, 2019,4,2,11).
temperature_at_at_100m(pontebba_tarvisio, 294, 2019,4,2,11).
temperature_at_at_100m(lignano_grado, 285, 2019,4,2,11).
temperature_at_at_100m(barcis, 289, 2019,4,2,11).
temperature_at_at_100m(udine_palmanova, 278, 2019,4,2,11).
temperature_at_at_100m(gorizia, 279, 2019,4,2,11).
temperature_at_at_100m(trieste, 280, 2019,4,2,11).
temperature_at_at_100m(gemona_stolvizza, 286, 2019,4,2,11).
temperature_at_at_100m(pordenone, 278, 2019,4,2,11).
temperature_at_at_100m(sappada_forni_villa, 292, 2019,4,2,12).
temperature_at_at_100m(pontebba_tarvisio, 292, 2019,4,2,12).
temperature_at_at_100m(lignano_grado, 280, 2019,4,2,12).
temperature_at_at_100m(barcis, 289, 2019,4,2,12).
temperature_at_at_100m(udine_palmanova, 278, 2019,4,2,12).
temperature_at_at_100m(gorizia, 279, 2019,4,2,12).
temperature_at_at_100m(trieste, 280, 2019,4,2,12).
temperature_at_at_100m(gemona_stolvizza, 286, 2019,4,2,12).
temperature_at_at_100m(pordenone, 278, 2019,4,2,12).
temperature_at_at_100m(sappada_forni_villa, 287, 2019,4,2,13).
temperature_at_at_100m(pontebba_tarvisio, 293, 2019,4,2,13).
temperature_at_at_100m(lignano_grado, 281, 2019,4,2,13).
temperature_at_at_100m(barcis, 286, 2019,4,2,13).
temperature_at_at_100m(udine_palmanova, 278, 2019,4,2,13).
temperature_at_at_100m(gorizia, 279, 2019,4,2,13).
temperature_at_at_100m(trieste, 286, 2019,4,2,13).
temperature_at_at_100m(gemona_stolvizza, 285, 2019,4,2,13).
temperature_at_at_100m(pordenone, 278, 2019,4,2,13).
temperature_at_at_100m(sappada_forni_villa, 289, 2019,4,2,14).
temperature_at_at_100m(pontebba_tarvisio, 294, 2019,4,2,14).
temperature_at_at_100m(lignano_grado, 285, 2019,4,2,14).
temperature_at_at_100m(barcis, 287, 2019,4,2,14).
temperature_at_at_100m(udine_palmanova, 278, 2019,4,2,14).
temperature_at_at_100m(gorizia, 279, 2019,4,2,14).
temperature_at_at_100m(trieste, 287, 2019,4,2,14).
temperature_at_at_100m(gemona_stolvizza, 285, 2019,4,2,14).
temperature_at_at_100m(pordenone, 278, 2019,4,2,14).
temperature_at_at_100m(sappada_forni_villa, 293, 2019,4,2,15).
temperature_at_at_100m(pontebba_tarvisio, 294, 2019,4,2,15).
temperature_at_at_100m(lignano_grado, 285, 2019,4,2,15).
temperature_at_at_100m(barcis, 293, 2019,4,2,15).
temperature_at_at_100m(udine_palmanova, 278, 2019,4,2,15).
temperature_at_at_100m(gorizia, 279, 2019,4,2,15).
temperature_at_at_100m(trieste, 287, 2019,4,2,15).
temperature_at_at_100m(gemona_stolvizza, 290, 2019,4,2,15).
temperature_at_at_100m(pordenone, 278, 2019,4,2,15).
temperature_at_at_100m(sappada_forni_villa, 286, 2019,4,2,16).
temperature_at_at_100m(pontebba_tarvisio, 294, 2019,4,2,16).
temperature_at_at_100m(lignano_grado, 291, 2019,4,2,16).
temperature_at_at_100m(barcis, 285, 2019,4,2,16).
temperature_at_at_100m(udine_palmanova, 281, 2019,4,2,16).
temperature_at_at_100m(gorizia, 286, 2019,4,2,16).
temperature_at_at_100m(trieste, 288, 2019,4,2,16).
temperature_at_at_100m(gemona_stolvizza, 282, 2019,4,2,16).
temperature_at_at_100m(pordenone, 279, 2019,4,2,16).
temperature_at_at_100m(sappada_forni_villa, 286, 2019,4,2,17).
temperature_at_at_100m(pontebba_tarvisio, 293, 2019,4,2,17).
temperature_at_at_100m(lignano_grado, 293, 2019,4,2,17).
temperature_at_at_100m(barcis, 289, 2019,4,2,17).
temperature_at_at_100m(udine_palmanova, 285, 2019,4,2,17).
temperature_at_at_100m(gorizia, 290, 2019,4,2,17).
temperature_at_at_100m(trieste, 288, 2019,4,2,17).
temperature_at_at_100m(gemona_stolvizza, 286, 2019,4,2,17).
temperature_at_at_100m(pordenone, 285, 2019,4,2,17).
temperature_at_at_100m(sappada_forni_villa, 293, 2019,4,2,18).
temperature_at_at_100m(pontebba_tarvisio, 294, 2019,4,2,18).
temperature_at_at_100m(lignano_grado, 293, 2019,4,2,18).
temperature_at_at_100m(barcis, 291, 2019,4,2,18).
temperature_at_at_100m(udine_palmanova, 290, 2019,4,2,18).
temperature_at_at_100m(gorizia, 290, 2019,4,2,18).
temperature_at_at_100m(trieste, 287, 2019,4,2,18).
temperature_at_at_100m(gemona_stolvizza, 293, 2019,4,2,18).
temperature_at_at_100m(pordenone, 290, 2019,4,2,18).
temperature_at_at_100m(sappada_forni_villa, 293, 2019,4,2,19).
temperature_at_at_100m(pontebba_tarvisio, 293, 2019,4,2,19).
temperature_at_at_100m(lignano_grado, 294, 2019,4,2,19).
temperature_at_at_100m(barcis, 285, 2019,4,2,19).
temperature_at_at_100m(udine_palmanova, 287, 2019,4,2,19).
temperature_at_at_100m(gorizia, 284, 2019,4,2,19).
temperature_at_at_100m(trieste, 284, 2019,4,2,19).
temperature_at_at_100m(gemona_stolvizza, 289, 2019,4,2,19).
temperature_at_at_100m(pordenone, 285, 2019,4,2,19).
temperature_at_at_100m(sappada_forni_villa, 294, 2019,4,2,20).
temperature_at_at_100m(pontebba_tarvisio, 293, 2019,4,2,20).
temperature_at_at_100m(lignano_grado, 293, 2019,4,2,20).
temperature_at_at_100m(barcis, 286, 2019,4,2,20).
temperature_at_at_100m(udine_palmanova, 285, 2019,4,2,20).
temperature_at_at_100m(gorizia, 284, 2019,4,2,20).
temperature_at_at_100m(trieste, 284, 2019,4,2,20).
temperature_at_at_100m(gemona_stolvizza, 287, 2019,4,2,20).
temperature_at_at_100m(pordenone, 285, 2019,4,2,20).
temperature_at_at_100m(sappada_forni_villa, 294, 2019,4,2,21).
temperature_at_at_100m(pontebba_tarvisio, 293, 2019,4,2,21).
temperature_at_at_100m(lignano_grado, 293, 2019,4,2,21).
temperature_at_at_100m(barcis, 286, 2019,4,2,21).
temperature_at_at_100m(udine_palmanova, 285, 2019,4,2,21).
temperature_at_at_100m(gorizia, 285, 2019,4,2,21).
temperature_at_at_100m(trieste, 286, 2019,4,2,21).
temperature_at_at_100m(gemona_stolvizza, 285, 2019,4,2,21).
temperature_at_at_100m(pordenone, 286, 2019,4,2,21).
temperature_at_at_100m(sappada_forni_villa, 293, 2019,4,2,22).
temperature_at_at_100m(pontebba_tarvisio, 293, 2019,4,2,22).
temperature_at_at_100m(lignano_grado, 294, 2019,4,2,22).
temperature_at_at_100m(barcis, 293, 2019,4,2,22).
temperature_at_at_100m(udine_palmanova, 286, 2019,4,2,22).
temperature_at_at_100m(gorizia, 286, 2019,4,2,22).
temperature_at_at_100m(trieste, 286, 2019,4,2,22).
temperature_at_at_100m(gemona_stolvizza, 285, 2019,4,2,22).
temperature_at_at_100m(pordenone, 293, 2019,4,2,22).
temperature_at_at_100m(sappada_forni_villa, 293, 2019,4,2,23).
temperature_at_at_100m(pontebba_tarvisio, 293, 2019,4,2,23).
temperature_at_at_100m(lignano_grado, 294, 2019,4,2,23).
temperature_at_at_100m(barcis, 293, 2019,4,2,23).
temperature_at_at_100m(udine_palmanova, 292, 2019,4,2,23).
temperature_at_at_100m(gorizia, 286, 2019,4,2,23).
temperature_at_at_100m(trieste, 286, 2019,4,2,23).
temperature_at_at_100m(gemona_stolvizza, 291, 2019,4,2,23).
temperature_at_at_100m(pordenone, 294, 2019,4,2,23).
temperature_at_at_100m(sappada_forni_villa, 294, 2019,4,3,0).
temperature_at_at_100m(pontebba_tarvisio, 293, 2019,4,3,0).
temperature_at_at_100m(lignano_grado, 293, 2019,4,3,0).
temperature_at_at_100m(barcis, 293, 2019,4,3,0).
temperature_at_at_100m(udine_palmanova, 293, 2019,4,3,0).
temperature_at_at_100m(gorizia, 286, 2019,4,3,0).
temperature_at_at_100m(trieste, 286, 2019,4,3,0).
temperature_at_at_100m(gemona_stolvizza, 293, 2019,4,3,0).
temperature_at_at_100m(pordenone, 294, 2019,4,3,0).
temperature_at_at_100m(sappada_forni_villa, 294, 2019,4,3,1).
temperature_at_at_100m(pontebba_tarvisio, 293, 2019,4,3,1).
